,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
20941,BMD_RS23110,NODE_16_length_54124_cov_156.061039_37,89.264,326,35,0,1,326,1,326,0.0,580.0,326,1.0,<=>
20944,BMD_RS23115,NODE_16_length_54124_cov_156.061039_36,85.859,297,38,2,1,294,1,296,0.0,514.0,294,1.010204081632653,<=>
20947,BMD_RS23120,NODE_16_length_54124_cov_156.061039_35,60.302,199,69,3,3,197,2,194,9.14e-77,226.0,201,0.9900497512437811,<=>
20957,BMD_RS23125,NODE_16_length_54124_cov_156.061039_34,86.341,410,56,0,1,410,1,410,0.0,682.0,410,1.0,<=>
20962,BMD_RS23130,NODE_16_length_54124_cov_156.061039_33,61.573,1119,426,3,1,1117,1,1117,0.0,1431.0,1117,1.001790510295434,<=>
20964,BMD_RS23135,NODE_16_length_54124_cov_156.061039_32,93.396,106,7,0,3,108,2,107,3.3199999999999997e-68,197.0,112,0.9464285714285714,<=>
20965,BMD_RS23140,NODE_16_length_54124_cov_156.061039_31,63.006,173,64,0,1,173,1,173,4.32e-77,224.0,173,1.0,<=>
20966,BMD_RS23145,NODE_16_length_54124_cov_156.061039_30,81.169,308,58,0,1,308,1,308,0.0,530.0,313,0.9840255591054313,<=>
20968,BMD_RS23150,NODE_16_length_54124_cov_156.061039_29,76.842,95,22,0,1,95,1,95,2.17e-49,149.0,99,0.9595959595959596,<=>
20969,BMD_RS23155,NODE_16_length_54124_cov_156.061039_28,91.344,439,38,0,1,439,1,439,0.0,823.0,439,1.0,<=>
20972,BMD_RS23160,NODE_16_length_54124_cov_156.061039_27,55.696,79,35,0,1,79,2,80,1.65e-20,74.3,79,1.0,<=>
20973,BMD_RS23165,NODE_16_length_54124_cov_156.061039_26,83.26,227,37,1,1,226,1,227,4.199999999999999e-140,388.0,226,1.0044247787610618,<=>
20975,BMD_RS23170,NODE_16_length_54124_cov_156.061039_25,88.235,374,44,0,1,374,1,374,0.0,680.0,374,1.0,<=>
20977,BMD_RS27065,NODE_16_length_54124_cov_156.061039_24,75.439,57,13,1,1,56,1,57,2.69e-25,84.7,56,1.0178571428571428,<=>
20978,BMD_RS23175,NODE_16_length_54124_cov_156.061039_23,88.937,461,51,0,1,461,1,461,0.0,863.0,463,0.9956803455723542,<=>
20981,BMD_RS23180,NODE_16_length_54124_cov_156.061039_22,93.797,403,25,0,1,403,1,403,0.0,784.0,403,1.0,<=>
20982,BMD_RS23185,NODE_16_length_54124_cov_156.061039_21,58.252,103,43,0,1,103,1,103,1.17e-42,132.0,105,0.9809523809523809,<=>
20983,BMD_RS23190,NODE_16_length_54124_cov_156.061039_20,58.123,277,116,0,2,278,1,277,8.320000000000001e-121,344.0,282,0.9822695035460993,<=>
20985,BMD_RS23195,NODE_16_length_54124_cov_156.061039_19,93.703,397,25,0,1,397,1,397,0.0,766.0,397,1.0,<=>
20987,BMD_RS23200,NODE_16_length_54124_cov_156.061039_18,80.243,329,65,0,1,329,1,329,0.0,566.0,331,0.9939577039274925,<=>
20988,BMD_RS23205,NODE_16_length_54124_cov_156.061039_17,92.715,151,11,0,3,153,18,168,5.47e-105,295.0,165,0.9151515151515152,<=>
20990,BMD_RS23210,NODE_16_length_54124_cov_156.061039_16,79.487,156,28,2,1,155,1,153,5.37e-77,223.0,155,1.0064516129032257,<=>
20991,BMD_RS23215,NODE_16_length_54124_cov_156.061039_15,57.511,233,93,2,1,233,1,227,8.36e-100,286.0,233,1.0,<=>
20992,BMD_RS23220,NODE_16_length_54124_cov_156.061039_14,59.036,166,63,2,1,162,1,165,3.33e-69,204.0,168,0.9880952380952381,<=>
20993,BMD_RS23225,NODE_16_length_54124_cov_156.061039_13,69.027,339,102,2,1,337,1,338,2.29e-175,486.0,337,1.0059347181008902,<=>
20995,BMD_RS23230,NODE_16_length_54124_cov_156.061039_12,78.652,267,57,0,1,267,1,267,1.7e-165,456.0,267,1.0,<=>
20997,BMD_RS23235,NODE_16_length_54124_cov_156.061039_11,70.51,529,156,0,1,529,1,529,0.0,773.0,531,0.9962335216572504,<=>
20998,BMD_RS23240,NODE_16_length_54124_cov_156.061039_10,96.721,61,2,0,1,61,1,61,3.02e-39,120.0,63,0.9682539682539683,<=>
21001,BMD_RS23245,NODE_16_length_54124_cov_156.061039_9,84.653,404,62,0,1,404,1,404,0.0,726.0,404,1.0,<=>
21002,BMD_RS23250,NODE_16_length_54124_cov_156.061039_8,76.517,379,89,0,1,379,1,379,0.0,616.0,381,0.994750656167979,<=>
21006,BMD_RS23255,NODE_16_length_54124_cov_156.061039_6,79.606,559,114,0,1,559,1,559,0.0,867.0,564,0.9911347517730497,<=>
21007,BMD_RS23260,NODE_16_length_54124_cov_156.061039_5,65.9,261,89,0,1,261,1,261,3.33e-130,366.0,265,0.9849056603773585,<=>
21009,BMD_RS23265,NODE_16_length_54124_cov_156.061039_4,68.447,206,62,1,1,203,1,206,1.13e-102,293.0,216,0.9537037037037037,<=>
21018,BMD_RS23270,NODE_16_length_54124_cov_156.061039_3,76.774,155,36,0,1,155,1,155,2.14e-90,257.0,160,0.96875,<=>
21019,BMD_RS23275,NODE_16_length_54124_cov_156.061039_1,95.522,201,9,0,1,201,1,201,8.85e-144,395.0,201,1.0,<=>
21020,BMD_RS23280,NODE_73_length_19047_cov_150.809805_1,90.67,418,39,0,1,418,1,418,0.0,791.0,420,0.9952380952380953,<=>
21022,BMD_RS23285,NODE_73_length_19047_cov_150.809805_2,88.649,370,42,0,1,370,1,370,0.0,697.0,377,0.9814323607427056,<=>
21030,BMD_RS23290,NODE_73_length_19047_cov_150.809805_3,81.043,211,40,0,1,211,1,211,7.87e-135,374.0,211,1.0,<=>
21031,BMD_RS23295,NODE_73_length_19047_cov_150.809805_4,68.545,213,67,0,1,213,1,213,2.96e-108,306.0,214,0.9953271028037384,<=>
21036,BMD_RS23300,NODE_73_length_19047_cov_150.809805_5,79.265,381,78,1,4,383,5,385,0.0,639.0,388,0.9819587628865979,<=>
21037,BMD_RS23305,NODE_73_length_19047_cov_150.809805_6,66.383,235,59,4,1,215,1,235,8.36e-107,304.0,219,1.0730593607305936,<=>
21039,BMD_RS23310,NODE_73_length_19047_cov_150.809805_7,72.222,270,73,1,1,268,1,270,8.85e-143,398.0,268,1.007462686567164,<=>
21041,BMD_RS23315,NODE_73_length_19047_cov_150.809805_8,91.592,333,28,0,1,333,1,333,0.0,629.0,333,1.0,<=>
21053,BMD_RS23320,NODE_73_length_19047_cov_150.809805_9,84.958,359,54,0,1,359,1,359,0.0,640.0,359,1.0,<=>
21055,BMD_RS23325,NODE_73_length_19047_cov_150.809805_10,68.868,106,33,0,1,106,1,106,1.71e-52,157.0,108,0.9814814814814815,<=>
21056,BMD_RS23330,NODE_73_length_19047_cov_150.809805_11,81.944,144,26,0,9,152,4,147,1.24e-81,234.0,152,0.9473684210526315,<=>
21058,BMD_RS23335,NODE_73_length_19047_cov_150.809805_12,76.829,164,36,1,1,162,1,164,7.78e-88,251.0,162,1.0123456790123457,<=>
21059,BMD_RS23340,NODE_73_length_19047_cov_150.809805_13,92.204,372,29,0,1,372,1,372,0.0,719.0,372,1.0,<=>
21061,BMD_RS23345,NODE_73_length_19047_cov_150.809805_14,92.166,434,33,1,1,434,1,433,0.0,831.0,434,1.0,<=>
21065,BMD_RS23350,NODE_73_length_19047_cov_150.809805_15,53.917,217,99,1,1,217,1,216,8.11e-83,243.0,218,0.9954128440366973,<=>
21066,BMD_RS23355,NODE_73_length_19047_cov_150.809805_16,80.072,557,88,5,474,1029,359,893,0.0,911.0,1033,0.5392061955469506,<=>
21072,BMD_RS23360,NODE_24_length_44152_cov_141.061940_44,80.693,202,39,0,1,202,1,202,1.22e-111,314.0,202,1.0,<=>
21074,BMD_RS23365,NODE_24_length_44152_cov_141.061940_43,76.667,270,63,0,2,271,1,270,3.25e-164,453.0,271,0.996309963099631,<=>
21075,BMD_RS23370,NODE_24_length_44152_cov_141.061940_42,80.189,106,21,0,1,106,1,106,3.84e-63,184.0,106,1.0,<=>
21078,BMD_RS23375,NODE_24_length_44152_cov_141.061940_41,61.988,171,64,1,1,171,1,170,6.32e-71,209.0,175,0.9771428571428571,<=>
21079,BMD_RS23380,NODE_24_length_44152_cov_141.061940_40,87.36,356,45,0,1,356,1,356,0.0,665.0,358,0.994413407821229,<=>
21081,BMD_RS23385,NODE_24_length_44152_cov_141.061940_39,65.979,97,33,0,1,97,1,97,1.7800000000000001e-43,134.0,104,0.9326923076923077,<=>
21082,BMD_RS23390,NODE_24_length_44152_cov_141.061940_38,68.592,277,87,0,1,277,1,277,8.04e-151,420.0,286,0.9685314685314685,<=>
21083,BMD_RS23395,NODE_83_length_16418_cov_147.392448_15,80.93,215,41,0,1,215,1,215,6.47e-136,377.0,217,0.9907834101382489,<=>
21084,BMD_RS23400,NODE_83_length_16418_cov_147.392448_16,76.344,93,22,0,1,93,1,93,4.54e-49,147.0,93,1.0,<=>
21085,BMD_RS23405,NODE_83_length_16418_cov_147.392448_17,79.231,260,54,0,1,260,1,260,1.91e-157,435.0,265,0.9811320754716981,<=>
21086,BMD_RS23410,NODE_83_length_16418_cov_147.392448_18,57.063,715,306,1,1,714,1,715,0.0,874.0,714,1.0014005602240896,<=>
21090,BMD_RS23415,NODE_83_length_16418_cov_147.392448_19,53.526,312,134,3,1,302,1,311,7.410000000000001e-130,369.0,309,1.0097087378640777,<=>
21091,BMD_RS23425,NODE_83_length_16418_cov_147.392448_20,93.226,310,21,0,1,310,1,310,0.0,566.0,311,0.9967845659163987,<=>
21097,BMD_RS23430,NODE_83_length_16418_cov_147.392448_21,77.608,393,88,0,76,468,2,394,0.0,649.0,468,0.8397435897435898,<=>
21101,BMD_RS23435,NODE_110_length_11575_cov_151.103583_9,93.243,74,5,0,1,74,1,74,4.44e-47,141.0,74,1.0,<=>
21103,BMD_RS23440,NODE_110_length_11575_cov_151.103583_8,80.769,234,45,0,1,234,1,234,1.78e-141,393.0,239,0.9790794979079498,<=>
21108,BMD_RS23445,NODE_110_length_11575_cov_151.103583_7,81.985,544,96,1,1,542,1,544,0.0,862.0,548,0.9927007299270073,<=>
21112,BMD_RS23450,NODE_110_length_11575_cov_151.103583_6,81.56,423,78,0,1,423,1,423,0.0,723.0,424,0.9976415094339622,<=>
21115,BMD_RS23455,NODE_110_length_11575_cov_151.103583_5,85.455,55,8,0,6,60,1,55,2.4599999999999998e-30,97.8,60,0.9166666666666666,<=>
21116,BMD_RS23460,NODE_110_length_11575_cov_151.103583_4,81.731,104,19,0,1,104,1,104,3.86e-51,153.0,104,1.0,<=>
21123,BMD_RS23465,NODE_110_length_11575_cov_151.103583_3,92.919,805,57,0,1,805,1,805,0.0,1568.0,805,1.0,<=>
21129,BMD_RS23475,NODE_110_length_11575_cov_151.103583_2,86.395,441,60,0,1,441,1,441,0.0,769.0,441,1.0,<=>
21133,BMD_RS23480,NODE_110_length_11575_cov_151.103583_1,75.94,399,93,2,1,396,17,415,0.0,617.0,396,1.0075757575757576,<=>
21134,BMD_RS23485,NODE_119_length_10141_cov_150.617647_1,88.462,52,6,0,1,52,1,52,2.8499999999999997e-28,92.0,52,1.0,<=>
21135,BMD_RS23490,NODE_119_length_10141_cov_150.617647_2,76.136,88,21,0,1,88,1,88,1.7e-46,140.0,88,1.0,<=>
21136,BMD_RS23495,NODE_119_length_10141_cov_150.617647_3,85.714,315,45,0,1,315,1,315,0.0,592.0,321,0.9813084112149533,<=>
21138,BMD_RS23500,NODE_119_length_10141_cov_150.617647_4,70.681,191,55,1,1,190,1,191,2.55e-97,277.0,190,1.0052631578947369,<=>
21139,BMD_RS23505,NODE_119_length_10141_cov_150.617647_5,75.921,353,85,0,1,353,1,353,0.0,570.0,353,1.0,<=>
21140,BMD_RS23510,NODE_119_length_10141_cov_150.617647_6,86.873,259,34,0,1,259,1,259,1.74e-175,480.0,259,1.0,<=>
21141,BMD_RS23515,NODE_119_length_10141_cov_150.617647_7,84.393,173,27,0,1,173,1,173,5.86e-110,308.0,176,0.9829545454545454,<=>
21146,BMD_RS23520,NODE_119_length_10141_cov_150.617647_8,62.857,175,62,1,1,172,1,175,8.22e-76,221.0,175,1.0,<=>
21148,BMD_RS23525,NODE_119_length_10141_cov_150.617647_9,60.209,382,150,2,1,381,1,381,1.48e-174,488.0,382,1.0,<=>
21160,BMD_RS23530,NODE_119_length_10141_cov_150.617647_10,95.012,401,20,0,1,401,1,401,0.0,764.0,401,1.0,<=>
21162,BMD_RS23535,NODE_119_length_10141_cov_150.617647_11,81.664,529,96,1,1,529,1,528,0.0,911.0,530,0.9981132075471698,<=>
21163,BMD_RS23540,NODE_116_length_10391_cov_148.007078_1,79.012,81,17,0,1,81,1,81,6.9799999999999995e-46,138.0,81,1.0,<=>
21164,BMD_RS23545,NODE_116_length_10391_cov_148.007078_2,78.161,261,57,0,1,261,1,261,2.87e-158,437.0,261,1.0,<=>
21166,BMD_RS23550,NODE_116_length_10391_cov_148.007078_3,76.577,333,78,0,1,333,1,333,0.0,555.0,333,1.0,<=>
21169,BMD_RS23555,NODE_116_length_10391_cov_148.007078_4,75.294,255,63,0,1,255,1,255,4.25e-143,398.0,257,0.9922178988326849,<=>
21247,BMD_RS23560,NODE_116_length_10391_cov_148.007078_5,78.277,267,58,0,1,267,1,267,2.42e-152,422.0,269,0.9925650557620818,<=>
21253,BMD_RS23565,NODE_116_length_10391_cov_148.007078_6,82.278,158,27,1,1,157,1,158,2.3e-96,272.0,157,1.0063694267515924,<=>
21256,BMD_RS23570,NODE_116_length_10391_cov_148.007078_8,61.765,102,39,0,1,102,1,102,7.299999999999999e-45,137.0,107,0.9532710280373832,<=>
21257,BMD_RS23575,NODE_116_length_10391_cov_148.007078_9,68.421,114,36,0,17,130,19,132,5.95e-55,165.0,132,0.8636363636363636,<=>
21260,BMD_RS23580,NODE_116_length_10391_cov_148.007078_10,82.313,147,26,0,1,147,1,147,1.06e-86,246.0,147,1.0,<=>
21262,BMD_RS23585,NODE_116_length_10391_cov_148.007078_12,95.57,158,7,0,1,158,1,158,2.14e-113,315.0,158,1.0,<=>
21263,BMD_RS23590,NODE_116_length_10391_cov_148.007078_13,76.19,189,44,1,1,188,1,189,1.9e-106,300.0,191,0.9895287958115183,<=>
21264,BMD_RS23595,NODE_116_length_10391_cov_148.007078_14,81.566,396,73,0,1,396,1,396,0.0,677.0,396,1.0,<=>
21268,BMD_RS23600,NODE_116_length_10391_cov_148.007078_15,71.125,329,84,2,1,318,1,329,2.66e-172,478.0,320,1.028125,<=>
21270,BMD_RS23605,NODE_128_length_8953_cov_150.523772_1,76.543,81,19,0,1,81,1,81,1.83e-45,137.0,82,0.9878048780487805,<=>
21272,BMD_RS23610,NODE_128_length_8953_cov_150.523772_2,79.545,440,89,1,1,440,1,439,0.0,720.0,445,0.9887640449438202,<=>
21274,BMD_RS23615,NODE_128_length_8953_cov_150.523772_3,81.792,346,63,0,1,346,1,346,0.0,560.0,346,1.0,<=>
21276,BMD_RS23620,NODE_45_length_25994_cov_128.337269_24,45.455,143,77,1,1,142,1,143,1.4e-40,130.0,153,0.934640522875817,<=>
21279,BMD_RS23625,NODE_128_length_8953_cov_150.523772_5,50.612,245,119,2,4,246,3,247,1.03e-88,260.0,252,0.9722222222222222,<=>
21280,BMD_RS23630,NODE_128_length_8953_cov_150.523772_6,96.809,94,3,0,1,94,1,94,4.9100000000000005e-64,185.0,94,1.0,<=>
21281,BMD_RS26330,NODE_128_length_8953_cov_150.523772_7,69.811,53,16,0,1,53,1,53,1.01e-25,85.9,53,1.0,<=>
21282,BMD_RS23635,NODE_128_length_8953_cov_150.523772_8,73.529,68,18,0,1,68,1,68,3.78e-33,105.0,68,1.0,<=>
21283,BMD_RS23640,NODE_128_length_8953_cov_150.523772_9,92.197,346,27,0,3,348,4,349,0.0,671.0,348,0.9942528735632183,<=>
21284,BMD_RS23645,NODE_128_length_8953_cov_150.523772_10,85.16,748,111,0,1,748,1,748,0.0,1343.0,748,1.0,<=>
21287,BMD_RS23650,NODE_131_length_8781_cov_148.559398_1,65.574,366,126,0,3,368,4,369,0.0,527.0,368,0.9945652173913043,<=>
21290,BMD_RS23655,NODE_131_length_8781_cov_148.559398_2,62.448,482,179,1,6,485,4,485,0.0,640.0,488,0.9877049180327869,<=>
21298,BMD_RS23660,NODE_131_length_8781_cov_148.559398_3,94.872,273,14,0,1,273,1,273,0.0,543.0,273,1.0,<=>
21303,BMD_RS23665,NODE_131_length_8781_cov_148.559398_4,54.682,267,121,0,1,267,1,267,2.4899999999999997e-104,301.0,270,0.9888888888888889,<=>
21309,BMD_RS23670,NODE_131_length_8781_cov_148.559398_5,64.322,583,206,2,1,583,1,581,0.0,780.0,585,0.9965811965811966,<=>
21311,BMD_RS23675,NODE_131_length_8781_cov_148.559398_6,69.409,474,145,0,1,474,1,474,0.0,711.0,474,1.0,<=>
21314,BMD_RS23680,NODE_131_length_8781_cov_148.559398_7,61.789,246,94,0,3,248,2,247,2.3e-113,322.0,251,0.9800796812749004,<=>
21315,BMD_RS23690,NODE_135_length_8284_cov_150.117704_1,80.798,802,154,0,1,802,1,802,0.0,1318.0,804,0.9975124378109452,<=>
21316,BMD_RS23695,NODE_135_length_8284_cov_150.117704_2,80.084,477,95,0,1,477,1,477,0.0,823.0,477,1.0,<=>
21320,BMD_RS23700,NODE_135_length_8284_cov_150.117704_3,75.731,342,83,0,1,342,1,342,0.0,550.0,342,1.0,<=>
21322,BMD_RS23705,NODE_135_length_8284_cov_150.117704_4,87.895,380,46,0,1,380,1,380,0.0,703.0,384,0.9895833333333334,<=>
21329,BMD_RS23710,NODE_135_length_8284_cov_150.117704_5,76.279,645,153,0,10,654,1,645,0.0,1063.0,654,0.9862385321100917,<=>
21336,BMD_RS23830,NODE_161_length_5447_cov_150.314339_6,59.016,61,25,0,5,65,5,65,3.75e-19,70.1,65,0.9384615384615385,<=>
21337,BMD_RS23835,NODE_161_length_5447_cov_150.314339_5,69.866,521,156,1,4,523,2,522,0.0,781.0,529,0.9848771266540642,<=>
21345,BMD_RS23840,NODE_161_length_5447_cov_150.314339_4,88.053,226,27,0,1,226,1,226,5.7e-143,395.0,226,1.0,<=>
21346,BMD_RS23845,NODE_161_length_5447_cov_150.314339_3,46.734,199,106,0,1,199,2,200,1.6400000000000002e-66,200.0,203,0.9802955665024631,<=>
21347,BMD_RS23850,NODE_161_length_5447_cov_150.314339_2,70.703,256,75,0,1,256,1,256,2.7199999999999997e-136,381.0,256,1.0,<=>
21348,BMD_RS23855,NODE_161_length_5447_cov_150.314339_1,73.359,259,68,1,1,258,1,259,2.8199999999999997e-147,409.0,260,0.9961538461538462,<=>
21351,BMD_RS23860,NODE_59_length_21307_cov_152.707772_25,85.0,200,30,0,1,200,1,200,9.93e-131,362.0,200,1.0,<=>
21352,BMD_RS23865,NODE_59_length_21307_cov_152.707772_24,84.896,384,57,1,1,384,1,383,0.0,690.0,384,1.0,<=>
21353,BMD_RS23870,NODE_59_length_21307_cov_152.707772_23,77.437,359,74,2,2,360,1,352,4.74e-178,495.0,360,0.9972222222222222,<=>
21355,BMD_RS23875,NODE_59_length_21307_cov_152.707772_22,86.383,235,32,0,4,238,3,237,6.6e-160,439.0,238,0.9873949579831933,<=>
21356,BMD_RS23880,NODE_59_length_21307_cov_152.707772_20,73.684,209,54,1,1,209,2,209,6.53e-117,328.0,209,1.0,<=>
21358,BMD_RS23885,NODE_59_length_21307_cov_152.707772_18,76.19,126,30,0,1,126,1,126,3.48e-68,198.0,128,0.984375,<=>
21363,BMD_RS23890,NODE_59_length_21307_cov_152.707772_17,69.261,257,79,0,1,257,1,257,4.6199999999999996e-135,378.0,263,0.9771863117870723,<=>
21364,BMD_RS23895,NODE_59_length_21307_cov_152.707772_16,76.515,132,31,0,1,132,1,132,2.36e-74,214.0,135,0.9777777777777777,<=>
21366,BMD_RS23900,NODE_59_length_21307_cov_152.707772_15,96.0,450,18,0,1,450,1,450,0.0,879.0,450,1.0,<=>
21367,BMD_RS23905,NODE_59_length_21307_cov_152.707772_14,33.333,84,51,1,1,79,1,84,2.58e-13,56.6,83,1.0120481927710843,<=>
21368,BMD_RS23910,NODE_59_length_21307_cov_152.707772_13,81.172,802,151,0,1,802,1,802,0.0,1348.0,802,1.0,<=>
21370,BMD_RS23915,NODE_59_length_21307_cov_152.707772_12,91.489,141,12,0,1,141,1,141,1.02e-61,183.0,141,1.0,<=>
21371,BMD_RS23920,NODE_59_length_21307_cov_152.707772_11,92.982,114,8,0,1,114,1,114,1.2700000000000002e-72,208.0,114,1.0,<=>
21372,BMD_RS23925,NODE_59_length_21307_cov_152.707772_10,82.556,493,86,0,3,495,2,494,0.0,828.0,495,0.9959595959595959,<=>
21374,BMD_RS23930,NODE_59_length_21307_cov_152.707772_9,79.874,159,32,0,1,159,1,159,2.95e-87,249.0,159,1.0,<=>
21375,BMD_RS23935,NODE_59_length_21307_cov_152.707772_8,77.895,95,21,0,1,95,1,95,7.739999999999999e-42,129.0,95,1.0,<=>
21376,BMD_RS23940,NODE_59_length_21307_cov_152.707772_7,76.522,115,27,0,1,115,1,115,9.15e-60,176.0,121,0.9504132231404959,<=>
21377,BMD_RS23945,NODE_59_length_21307_cov_152.707772_6,90.464,388,37,0,1,388,1,388,0.0,743.0,388,1.0,<=>
21379,BMD_RS23950,NODE_59_length_21307_cov_152.707772_5,89.61,77,8,0,1,77,1,77,2.1399999999999997e-46,139.0,77,1.0,<=>
21380,BMD_RS23955,NODE_59_length_21307_cov_152.707772_4,92.593,135,7,2,1,134,1,133,3.13e-80,229.0,134,1.007462686567164,<=>
21386,BMD_RS23960,NODE_59_length_21307_cov_152.707772_3,85.271,387,57,0,1,387,1,387,0.0,700.0,387,1.0,<=>
21396,BMD_RS23965,NODE_59_length_21307_cov_152.707772_2,91.617,167,14,0,1,167,1,167,3.76e-110,307.0,167,1.0,<=>
21399,BMD_RS23970,NODE_59_length_21307_cov_152.707772_1,75.746,268,65,0,7,274,6,273,5.06e-156,433.0,283,0.9469964664310954,<=>
21404,BMD_RS23975,NODE_215_length_1485_cov_149.973722_1,65.803,386,132,0,6,391,6,391,0.0,560.0,391,0.9872122762148338,<=>
21411,BMD_RS23980,NODE_49_length_25224_cov_157.556011_1,71.264,174,50,0,1,174,1,174,2.93e-93,266.0,175,0.9942857142857143,<=>
21413,BMD_RS23990,NODE_49_length_25224_cov_157.556011_2,65.6,125,43,0,1,125,1,125,1.07e-58,174.0,127,0.984251968503937,<=>
21414,BMD_RS23995,NODE_49_length_25224_cov_157.556011_3,80.976,205,39,0,1,205,1,205,1.97e-127,354.0,205,1.0,<=>
21415,BMD_RS24000,NODE_49_length_25224_cov_157.556011_4,78.571,126,27,0,1,126,1,126,2.17e-71,206.0,128,0.984375,<=>
21416,BMD_RS24005,NODE_60_length_21181_cov_126.338277_1,22.0,100,77,1,23,122,17,115,9.28e-06,38.9,123,0.8130081300813008,<=>
21417,BMD_RS24010,NODE_49_length_25224_cov_157.556011_5,88.268,179,21,0,1,179,2,180,7.58e-118,328.0,179,1.0,<=>
21418,BMD_RS24015,NODE_49_length_25224_cov_157.556011_6,85.938,64,9,0,1,64,1,64,1.44e-33,106.0,64,1.0,<=>
21419,BMD_RS24020,NODE_49_length_25224_cov_157.556011_7,80.361,443,84,1,1,440,1,443,0.0,677.0,440,1.0068181818181818,<=>
21420,BMD_RS24025,NODE_49_length_25224_cov_157.556011_8,70.505,495,143,2,1,494,1,493,0.0,707.0,498,0.9939759036144579,<=>
21421,BMD_RS24030,NODE_44_length_26026_cov_120.653320_12,44.295,149,80,1,6,154,3,148,1.0900000000000001e-36,120.0,159,0.9371069182389937,->
21422,BMD_RS24035,NODE_49_length_25224_cov_157.556011_9,68.692,214,54,2,1,214,1,201,3.9500000000000003e-103,293.0,216,0.9907407407407407,<=>
21427,BMD_RS24040,NODE_49_length_25224_cov_157.556011_10,72.222,108,30,0,1,108,1,108,4.1199999999999994e-52,156.0,108,1.0,<=>
21428,BMD_RS24045,NODE_49_length_25224_cov_157.556011_11,87.654,405,50,0,1,405,1,405,0.0,744.0,405,1.0,<=>
21431,BMD_RS24050,NODE_49_length_25224_cov_157.556011_12,93.958,331,20,0,1,331,1,331,0.0,629.0,331,1.0,<=>
21438,BMD_RS24060,NODE_49_length_25224_cov_157.556011_14,88.525,122,14,0,1,122,1,122,7.88e-80,227.0,122,1.0,<=>
21440,BMD_RS24065,NODE_49_length_25224_cov_157.556011_15,76.491,285,67,0,1,285,1,285,4.2e-165,456.0,285,1.0,<=>
21441,BMD_RS24070,NODE_49_length_25224_cov_157.556011_17,81.25,80,15,0,1,80,1,80,4.89e-46,139.0,80,1.0,<=>
21443,BMD_RS24075,NODE_49_length_25224_cov_157.556011_18,84.831,356,53,1,1,355,10,365,0.0,628.0,355,1.0028169014084507,<=>
21447,BMD_RS24080,NODE_49_length_25224_cov_157.556011_19,68.182,110,34,1,1,109,1,110,1.54e-54,162.0,109,1.0091743119266054,<=>
21448,BMD_RS24085,NODE_49_length_25224_cov_157.556011_20,98.667,75,1,0,3,77,5,79,1.26e-48,145.0,77,0.974025974025974,<=>
21449,BMD_RS24090,NODE_49_length_25224_cov_157.556011_21,69.508,305,93,0,1,305,1,305,1.3399999999999999e-158,441.0,305,1.0,<=>
21451,BMD_RS24095,NODE_49_length_25224_cov_157.556011_22,92.655,354,26,0,1,354,1,354,0.0,651.0,354,1.0,<=>
21457,BMD_RS24100,NODE_49_length_25224_cov_157.556011_23,94.931,434,22,0,1,434,1,434,0.0,811.0,434,1.0,<=>
21458,BMD_RS24105,NODE_49_length_25224_cov_157.556011_24,66.563,323,108,0,1,323,1,323,7.03e-165,459.0,330,0.9787878787878788,<=>
21461,BMD_RS24110,NODE_49_length_25224_cov_157.556011_25,74.545,330,84,0,3,332,3,332,0.0,539.0,334,0.9880239520958084,<=>
21462,BMD_RS24115,NODE_49_length_25224_cov_157.556011_26,83.832,167,27,0,1,167,1,167,7.09e-103,289.0,167,1.0,<=>
21464,BMD_RS24120,NODE_49_length_25224_cov_157.556011_27,87.16,257,33,0,1,257,1,257,1.98e-171,470.0,257,1.0,<=>
21468,BMD_RS24125,NODE_49_length_25224_cov_157.556011_28,67.808,146,47,0,1,146,1,146,1.36e-70,206.0,146,1.0,<=>
21469,BMD_RS24130,NODE_49_length_25224_cov_157.556011_29,88.764,89,10,0,1,89,1,89,1.43e-55,163.0,89,1.0,<=>
21470,BMD_RS24135,NODE_49_length_25224_cov_157.556011_30,85.87,92,13,0,1,92,1,92,2.13e-59,173.0,92,1.0,<=>
21471,BMD_RS24140,NODE_185_length_3184_cov_152.638880_3,56.872,211,90,1,2,211,1,211,5.429999999999999e-82,240.0,214,0.985981308411215,<=>
21472,BMD_RS24145,NODE_185_length_3184_cov_152.638880_2,94.218,294,17,0,1,294,1,294,0.0,584.0,300,0.98,<=>
21474,BMD_RS24150,NODE_185_length_3184_cov_152.638880_1,84.194,310,49,0,13,322,23,332,0.0,553.0,325,0.9538461538461539,<=>
21475,BMD_RS24155,NODE_35_length_30699_cov_187.081706_3,80.876,251,46,2,1,249,1,251,2.77e-151,419.0,251,1.0,<=>
21476,BMD_RS24160,NODE_35_length_30699_cov_187.081706_7,81.188,101,19,0,1,101,1,101,3.16e-56,166.0,101,1.0,<=>
21477,BMD_RS24165,NODE_35_length_30699_cov_187.081706_8,76.596,282,66,0,1,282,1,282,4.59e-172,474.0,285,0.9894736842105263,<=>
21478,BMD_RS24170,NODE_35_length_30699_cov_187.081706_9,96.781,466,15,0,1,466,1,466,0.0,947.0,466,1.0,<=>
